datetime,open,high,low,close,volume
2018-01-26 22:40,3939.15,3940.04,3935.08,3935.08,30200
2018-01-26 22:41,3935.97,3939.93,3935.97,3937.16,15100
2018-01-26 22:42,3938.06,3940.05,3936.26,3939.24,15900
2018-01-26 22:43,3938.26,3939.16,3936.28,3937.09,8200
2018-01-26 22:44,3937.27,3939.07,3937.1,3939.07,7100
2018-01-26 22:45,3939.97,3939.97,3936.28,3936.28,12600
2018-01-26 22:46,3937.19,3937.19,3934.38,3934.46,7100
2018-01-26 22:47,3934.46,3936.09,3934.29,3935.28,8200
2018-01-26 22:48,3935.28,3935.28,3934.12,3934.12,2800
2018-01-26 22:49,3934.12,3935.13,3934.12,3934.23,2200
2018-01-26 22:50,3934.23,3937.02,3934.23,3935.2,6400
2018-01-26 22:51,3936.1,3936.1,3933.31,3933.31,6200
2018-01-26 22:52,3933.22,3935.01,3933.21,3935.01,3300
2018-01-26 22:53,3935.01,3935.01,3930.16,3931.22,10000
2018-01-26 22:54,3931.22,3933.91,3931.05,3933.91,11200
2018-01-26 22:55,3933.9,3933.91,3932.12,3932.12,5200
2018-01-26 22:56,3933.02,3933.74,3932.02,3932.11,3900
2018-01-26 22:57,3933.01,3933.01,3931.2,3932.19,6800
2018-01-26 22:58,3932.11,3933.08,3931.18,3932.06,9200
2018-01-26 22:59,3931.97,3932.06,3926.32,3926.32,28600
2018-01-27 23:00,3928.11,3928.11,3928.11,3928.11,800
2018-01-29 09:00,3918.4,3918.4,3910.03,3913.66,111800
2018-01-29 09:01,3913.66,3916.49,3907.89,3915.68,40700
2018-01-29 09:02,3914.8,3916.51,3911.03,3911.03,18200
2018-01-29 09:03,3910.94,3915.49,3909.84,3915.49,17500
2018-01-29 09:04,3915.58,3919.64,3914.69,3917.66,22700
2018-01-29 09:05,3916.76,3919.54,3915.86,3919.54,11000
2018-01-29 09:06,3919.45,3922.32,3918.55,3921.41,14300
2018-01-29 09:07,3920.51,3921.41,3918.64,3919.44,7800
2018-01-29 09:08,3919.44,3921.43,3919.44,3920.45,6100
2018-01-29 09:09,3921.35,3924.39,3920.45,3923.49,18300
2018-01-29 09:10,3923.41,3923.41,3919.48,3920.37,8900
2018-01-29 09:11,3921.36,3924.14,3921.27,3924.14,9300
2018-01-29 09:12,3924.05,3926.21,3923.15,3925.32,14600
2018-01-29 09:13,3926.22,3926.22,3923.42,3924.23,7100
2018-01-29 09:14,3923.34,3933.84,3923.34,3931.94,36200
2018-01-29 09:15,3931.05,3934.81,3931.05,3933.12,26800
2018-01-29 09:16,3934.01,3945.69,3934.01,3943.01,88700
2018-01-29 09:17,3944.71,3944.71,3938.88,3938.88,30500
2018-01-29 09:18,3939.78,3941.75,3937.09,3939.07,17300
2018-01-29 09:19,3939.06,3939.87,3937.07,3938.16,11500
2018-01-29 09:20,3937.26,3939.06,3936.19,3936.19,9800
2018-01-29 09:21,3937.09,3938.17,3936.19,3937.27,8500
2018-01-29 09:22,3937.28,3937.28,3934.4,3934.41,8100
2018-01-29 09:23,3933.43,3936.3,3933.43,3936.12,7000
2018-01-29 09:24,3936.21,3938.03,3936.13,3938.03,9800
2018-01-29 09:25,3938.03,3939.02,3936.05,3936.96,6000
2018-01-29 09:26,3936.06,3936.06,3935.06,3935.07,5300
2018-01-29 09:27,3935.97,3937.04,3935.07,3937.04,6000
2018-01-29 09:28,3936.96,3937.86,3935,3935.89,6000
2018-01-29 09:29,3935.81,3937.78,3934.91,3934.91,7500
2018-01-29 09:30,3934.82,3934.82,3932.01,3932.01,15400
2018-01-29 09:31,3932.01,3932.01,3930.01,3930.04,14900
2018-01-29 09:32,3930,3930.1,3928.19,3928.19,10300
2018-01-29 09:33,3928.19,3930.95,3928.19,3930.95,7200
2018-01-29 09:34,3930.95,3930.95,3930.05,3930.95,1900
2018-01-29 09:35,3930.95,3931.85,3928.99,3929.97,5200
2018-01-29 09:36,3929.97,3932.85,3929.97,3931.87,6800
2018-01-29 09:37,3932.77,3932.77,3930.16,3931.06,3200
2018-01-29 09:38,3931.07,3931.07,3928.3,3930.18,7200
2018-01-29 09:39,3930.18,3931.26,3930.18,3931.17,3800
2018-01-29 09:40,3930.27,3931.17,3928.28,3929.17,7200
2018-01-29 09:41,3929.17,3930.16,3926.29,3928.35,12300
2018-01-29 09:42,3929.25,3930.27,3929.25,3930.27,3900
2018-01-29 09:43,3931.16,3932.25,3929.37,3932.25,4000
2018-01-29 09:44,3931.35,3932.43,3931.27,3931.36,4800
2018-01-29 09:45,3931.36,3932.26,3927.61,3928.52,6300
2018-01-29 09:46,3928.52,3929.59,3927.53,3929.5,4300
2018-01-29 09:47,3928.69,3931.57,3928.69,3929.78,2700
2018-01-29 09:48,3929.78,3931.56,3928.78,3931.56,2500
2018-01-29 09:49,3931.56,3931.65,3929.78,3929.78,2600
2018-01-29 09:50,3929.87,3930.68,3929.67,3930.57,1800
2018-01-29 09:51,3930.57,3930.57,3928.69,3928.77,2600
2018-01-29 09:52,3928.77,3930.56,3928.77,3930.56,2800
2018-01-29 09:53,3929.75,3931.54,3929.66,3931.54,1200
2018-01-29 09:54,3930.65,3933.34,3930.65,3932.45,5500
2018-01-29 09:55,3932.54,3936.44,3932.54,3936.44,11000
2018-01-29 09:56,3936.35,3938.42,3936.35,3938.33,9100
2018-01-29 09:57,3938.33,3938.33,3936.45,3937.43,9300
2018-01-29 09:58,3937.34,3938.43,3936.53,3937.45,4500
2018-01-29 09:59,3938.34,3938.34,3935.66,3935.66,6900
2018-01-29 10:00,3935.78,3938.57,3935.78,3936.78,7100
2018-01-29 10:01,3937.67,3937.76,3936.69,3937.69,2600
2018-01-29 10:02,3936.79,3937.7,3936.71,3937.7,1700
2018-01-29 10:03,3936.71,3936.71,3934.74,3934.74,6900
2018-01-29 10:04,3933.84,3935.64,3932.87,3932.95,5900
2018-01-29 10:05,3934.93,3935.91,3934.03,3935.74,2500
2018-01-29 10:06,3935.74,3935.91,3934.82,3934.82,1300
2018-01-29 10:07,3934.82,3935.72,3933.84,3933.92,1100
2018-01-29 10:08,3934.73,3934.73,3933.83,3933.83,2500
2018-01-29 10:09,3934.73,3935.63,3934.73,3934.82,1600
2018-01-29 10:10,3934.73,3936.63,3934.73,3934.74,2600
2018-01-29 10:11,3935.64,3935.82,3931.96,3932.86,4700
2018-01-29 10:12,3931.87,3932.86,3930.97,3930.97,4600
2018-01-29 10:13,3929.99,3933.74,3929.89,3932.84,6200
2018-01-29 10:14,3933.83,3933.83,3931.96,3931.96,2000
2018-01-29 10:30,3933.81,3935.52,3932.73,3935.52,4100
2018-01-29 10:31,3935.6,3936.5,3931.65,3931.65,5400
2018-01-29 10:32,3931.65,3931.65,3924.1,3925.06,27000
2018-01-29 10:33,3925.96,3927.03,3925.06,3926.22,10700
2018-01-29 10:34,3927.12,3927.12,3925.15,3926.95,10300
2018-01-29 10:35,3927.84,3928.04,3926.95,3928.04,8000
2018-01-29 10:36,3928.94,3929.11,3926.09,3927.17,4600
2018-01-29 10:37,3927.17,3928.88,3926.99,3928.87,3900
2018-01-29 10:38,3927.97,3928.87,3927.97,3928.87,1900
2018-01-29 10:39,3928.87,3930.76,3928.87,3930.04,3600
2018-01-29 10:40,3929.15,3930.95,3929.15,3929.97,2100
2018-01-29 10:41,3929.97,3930.86,3928.98,3930.86,1700
2018-01-29 10:42,3929.97,3933.83,3929.97,3933.83,6600
2018-01-29 10:43,3933.83,3938.61,3933.83,3936.81,15400
2018-01-29 10:44,3938.79,3939.69,3937.63,3937.63,22600
2018-01-29 10:45,3938.53,3939.6,3937.71,3937.71,10300
2018-01-29 10:46,3937.71,3937.72,3934.84,3934.84,6900
2018-01-29 10:47,3935.74,3935.74,3933.77,3935.65,6100
2018-01-29 10:48,3934.76,3936.64,3934.76,3935.83,3200
2018-01-29 10:49,3935.75,3935.75,3932.97,3933.87,4100
2018-01-29 10:50,3933.95,3934.85,3933.05,3933.95,4100
2018-01-29 10:51,3933.95,3933.96,3930.1,3931.07,8900
2018-01-29 10:52,3931.07,3933.86,3930.09,3933.86,3800
2018-01-29 10:53,3933.86,3933.86,3931.07,3931.07,2100
2018-01-29 10:54,3931.08,3933.94,3930.99,3933.86,3400
2018-01-29 10:55,3932.96,3933.86,3931.8,3931.89,3300
2018-01-29 10:56,3932.79,3933.77,3932.78,3932.78,2500
2018-01-29 10:57,3933.77,3933.77,3931.8,3931.8,2300
2018-01-29 10:58,3931.8,3931.8,3930.82,3931.71,2100
2018-01-29 10:59,3932.61,3934.68,3931.89,3933.78,4100
2018-01-29 11:00,3934.68,3935.59,3932.72,3933.7,3300
2018-01-29 11:01,3934.6,3935.49,3933.7,3933.78,2100
2018-01-29 11:02,3934.68,3934.68,3933.7,3933.7,800
2018-01-29 11:03,3934.6,3934.6,3932.72,3932.72,1800
2018-01-29 11:04,3933.61,3933.61,3929.93,3929.93,3700
2018-01-29 11:05,3929.93,3932.8,3929.93,3930.91,4400
2018-01-29 11:06,3931.9,3932.71,3931,3932.71,1700
2018-01-29 11:07,3932.71,3933.69,3931.81,3933.69,2700
2018-01-29 11:08,3932.79,3933.69,3931.81,3932.79,1600
2018-01-29 11:09,3931.9,3932.88,3931.9,3931.9,1600
2018-01-29 11:10,3931,3932.89,3931,3932.89,2100
2018-01-29 11:11,3933.79,3934.68,3932.89,3934.68,2500
2018-01-29 11:12,3934.68,3934.68,3932.98,3933.87,2300
2018-01-29 11:13,3932.98,3935.59,3932.98,3934.69,2800
2018-01-29 11:14,3934.78,3936.66,3934.69,3935.78,5600
2018-01-29 11:15,3935.78,3935.78,3934.8,3935.69,3000
2018-01-29 11:16,3934.8,3935.61,3933.8,3933.8,2600
2018-01-29 11:17,3934.7,3934.7,3932.82,3932.82,2600
2018-01-29 11:18,3932.82,3936.68,3932.82,3936.59,4500
2018-01-29 11:19,3935.69,3935.78,3933.81,3933.81,2600
2018-01-29 11:20,3934.7,3935.6,3931.83,3931.83,4300
2018-01-29 11:21,3931.83,3931.91,3927.03,3929,19100
2018-01-29 11:22,3927.2,3929.89,3926.23,3929.89,11500
2018-01-29 11:23,3929,3929.9,3928.1,3929.9,4100
2018-01-29 11:24,3930.79,3930.79,3923.26,3924.03,27200
2018-01-29 11:25,3924.03,3926.9,3924.03,3925.12,11400
2018-01-29 11:26,3925.12,3926.99,3925.12,3926.09,3900
2018-01-29 11:27,3926.99,3927.9,3926.01,3927.9,6000
2018-01-29 11:28,3927.09,3927.99,3927.01,3927.91,2600
2018-01-29 11:29,3926.92,3927.02,3925.03,3925.92,9300
2018-01-29 11:30,3925.92,3925.92,3925.92,3925.92,1100
2018-01-29 13:30,3926.02,3931.95,3926.01,3931.95,15400
2018-01-29 13:31,3931.95,3931.95,3929.88,3930.87,4300
2018-01-29 13:32,3931.77,3931.77,3929.08,3930.06,4500
2018-01-29 13:33,3930.96,3930.96,3927.12,3927.12,6400
2018-01-29 13:34,3927.12,3928.91,3927.12,3928.91,3500
2018-01-29 13:35,3928.91,3929,3927.12,3928.03,3300
2018-01-29 13:36,3928.03,3928.83,3927.85,3927.94,3600
2018-01-29 13:37,3927.93,3927.94,3925.88,3925.96,10400
2018-01-29 13:38,3925.96,3928.92,3925.88,3928.02,5000
2018-01-29 13:39,3928.92,3928.92,3927.93,3927.93,2800
2018-01-29 13:40,3927.04,3927.93,3927.03,3927.12,1500
2018-01-29 13:41,3927.12,3927.12,3926.12,3927.02,3500
2018-01-29 13:42,3926.03,3928.99,3926.03,3928.09,4900
2018-01-29 13:43,3928.18,3929.97,3928.09,3928.99,2300
2018-01-29 13:44,3928.99,3929.08,3928.18,3928.18,1900
2018-01-29 13:45,3928.18,3929.08,3928.09,3928.09,2100
2018-01-29 13:46,3928.09,3929.16,3928.09,3928.99,1100
2018-01-29 13:47,3928.99,3929.16,3927.19,3928.09,2800
2018-01-29 13:48,3927.19,3929.08,3926.21,3929.07,2700
2018-01-29 13:49,3929.07,3933.93,3929.07,3933.93,16200
2018-01-29 13:50,3934.83,3934.92,3932.85,3932.93,10200
2018-01-29 13:51,3933.92,3936.8,3933.92,3934.94,20600
2018-01-29 13:52,3935.83,3935.83,3933.06,3933.07,5700
2018-01-29 13:53,3933.07,3934.86,3932.18,3932.18,3500
2018-01-29 13:54,3932.17,3934.05,3931.1,3934.05,3800
2018-01-29 13:55,3934.05,3935.94,3933.97,3934.06,6800
2018-01-29 13:56,3933.97,3934.78,3933.89,3933.89,2200
2018-01-29 13:57,3933.89,3933.89,3932.9,3932.9,600
2018-01-29 13:58,3933.89,3933.89,3932,3932,1900
2018-01-29 13:59,3932.9,3934.87,3932,3933.98,3000
2018-01-29 14:00,3936.67,3936.76,3933.89,3933.89,6800
2018-01-29 14:01,3933.88,3933.89,3932.98,3932.98,3300
2018-01-29 14:02,3932.09,3932.99,3932,3932,2300
2018-01-29 14:03,3932,3933.97,3932,3933,2000
2018-01-29 14:04,3933,3934,3933,3933.91,1000
2018-01-29 14:05,3933.91,3933.91,3932.1,3933,1600
2018-01-29 14:06,3933,3934.79,3932.1,3933.98,2300
2018-01-29 14:07,3934.88,3934.88,3932.91,3933,2800
2018-01-29 14:08,3933.89,3933.89,3932,3933.07,1600
2018-01-29 14:09,3932.09,3932.09,3930.1,3931.1,8400
2018-01-29 14:10,3930.11,3931.01,3930.09,3930.18,3100
2018-01-29 14:11,3930.18,3931.98,3927.09,3927.91,15200
2018-01-29 14:12,3926.12,3928.96,3926.12,3928.06,14500
2018-01-29 14:13,3928.87,3929.94,3927.97,3929.93,3000
2018-01-29 14:14,3929.85,3930.02,3927.16,3928.06,4600
2018-01-29 14:15,3927.98,3928.16,3926.28,3928.07,7400
2018-01-29 14:16,3927.17,3928.97,3927.17,3928.97,3100
2018-01-29 14:17,3929.14,3929.14,3927.35,3928.07,2300
2018-01-29 14:18,3928.07,3929.03,3927.15,3927.15,2700
2018-01-29 14:19,3928.05,3928.05,3926.15,3926.15,4800
2018-01-29 14:20,3927.14,3928.06,3926.15,3927.17,4500
2018-01-29 14:21,3928.06,3928.06,3926.15,3927.05,4200
2018-01-29 14:22,3926.16,3926.16,3923.17,3925.16,23800
2018-01-29 14:23,3925.25,3930.01,3925.25,3929.2,9900
2018-01-29 14:24,3929.11,3931.89,3929.11,3931.89,8700
2018-01-29 14:25,3930.09,3931.01,3929.02,3930.03,3500
2018-01-29 14:26,3930.03,3931.99,3929.93,3931.99,3800
2018-01-29 14:27,3931.01,3931.98,3930.02,3931.01,3500
2018-01-29 14:28,3931.01,3931.01,3929.94,3929.94,2700
2018-01-29 14:29,3929.94,3932.99,3929.94,3932.99,6200
2018-01-29 14:30,3932.99,3934.88,3931.9,3932.89,16700
2018-01-29 14:31,3931.9,3934.71,3931.9,3933.81,7300
2018-01-29 14:32,3935.69,3935.69,3930.83,3930.93,12100
2018-01-29 14:33,3930.94,3931.92,3930.85,3930.85,2700
2018-01-29 14:34,3930.85,3932.82,3930.85,3932.82,3300
2018-01-29 14:35,3931.92,3932.82,3931.83,3931.91,1800
2018-01-29 14:36,3932.81,3932.81,3931.01,3931.01,1600
2018-01-29 14:37,3932.81,3932.81,3930.92,3931.82,2100
2018-01-29 14:38,3930.92,3931.82,3930.83,3931.72,700
2018-01-29 14:39,3930.83,3931.73,3929.85,3929.85,8100
2018-01-29 14:40,3928.95,3928.96,3925.98,3927.05,14600
2018-01-29 14:41,3926.08,3927.95,3925.18,3927.14,7400
2018-01-29 14:42,3927.05,3927.05,3925.26,3926.08,10100
2018-01-29 14:43,3926.97,3930,3926.08,3930,11600
2018-01-29 14:44,3930,3930,3924.22,3924.22,22600
2018-01-29 14:45,3923.23,3928.96,3923.21,3927.88,22900
2018-01-29 14:46,3926.98,3928.94,3926.07,3928.94,12100
2018-01-29 14:47,3928.94,3932.81,3928.94,3930.93,19400
2018-01-29 14:48,3930.93,3930.93,3928.94,3929.84,5300
2018-01-29 14:49,3928.94,3930.89,3928.94,3930,8100
2018-01-29 14:50,3930.89,3930.89,3928.02,3928.02,4700
2018-01-29 14:51,3928.02,3930,3928.02,3928.02,3700
2018-01-29 14:52,3928.92,3929.9,3928.02,3929,2400
2018-01-29 14:53,3929,3929,3927.01,3928,6000
2018-01-29 14:54,3928.81,3928.81,3926.01,3927.99,8600
2018-01-29 14:55,3926.9,3926.99,3925.11,3926.81,10600
2018-01-29 14:56,3926.98,3928.88,3926.98,3927.89,7400
2018-01-29 14:57,3926.99,3928.88,3926.99,3928.88,8500
2018-01-29 14:58,3927.98,3927.98,3924.18,3926.96,17700
2018-01-29 14:59,3926.05,3928.97,3925.95,3928.97,25500
2018-01-29 15:00,3928.97,3928.97,3928.97,3928.97,400
2018-01-29 21:00,3920.35,3924.12,3920.35,3922.13,46400
2018-01-29 21:01,3921.32,3922.22,3918.32,3920.2,22500
2018-01-29 21:02,3920.28,3925.26,3920.28,3924.09,19400
2018-01-29 21:03,3924.18,3925.08,3922.2,3922.2,7200
2018-01-29 21:04,3921.22,3922.2,3918.43,3920.41,28100
2018-01-29 21:05,3918.35,3920.24,3918.28,3919.34,16900
2018-01-29 21:06,3920.15,3923.11,3919.25,3921.25,8500
2018-01-29 21:07,3921.25,3922.23,3920.35,3921.24,6500
2018-01-29 21:08,3920.34,3922.12,3920.24,3921.13,3800
2018-01-29 21:09,3921.13,3923.19,3920.32,3923.1,6800
2018-01-29 21:10,3921.3,3924.08,3921.3,3923.27,5900
2018-01-29 21:11,3922.19,3923.18,3921.3,3923.18,3900
2018-01-29 21:12,3922.28,3925.22,3922.28,3923.34,15100
2018-01-29 21:13,3924.24,3927.2,3923.24,3927.12,15300
2018-01-29 21:14,3927.12,3928.02,3926.12,3926.14,8000
2018-01-29 21:15,3926.23,3926.23,3924.23,3925.13,7400
2018-01-29 21:16,3924.32,3925.23,3924.24,3924.33,3800
2018-01-29 21:17,3923.44,3925.14,3922.36,3923.25,7900
2018-01-29 21:18,3923.34,3924.24,3922.27,3923.26,7900
2018-01-29 21:19,3923.26,3923.27,3922.19,3923.27,2700
2018-01-29 21:20,3922.37,3924.16,3922.27,3923.17,4300
2018-01-29 21:21,3923.19,3924.23,3923.16,3924.15,1900
2018-01-29 21:22,3924.16,3925.15,3924.16,3925.15,2100
2018-01-29 21:23,3925.15,3926.2,3924.25,3926.11,4600
2018-01-29 21:24,3926.11,3926.11,3924.05,3924.05,4500
2018-01-29 21:25,3923.16,3924.05,3921.18,3922.17,8200
2018-01-29 21:26,3922.08,3923.07,3921.18,3923.06,5000
2018-01-29 21:27,3922.17,3922.17,3917.31,3917.31,22100
2018-01-29 21:28,3918.11,3919.19,3917.31,3918.2,19100
2018-01-29 21:29,3918.2,3919.22,3918.2,3918.33,8400
2018-01-29 21:30,3918.3,3919.22,3918.22,3918.31,11000
2018-01-29 21:31,3918.22,3918.22,3911.41,3915.24,49100
2018-01-29 21:32,3914.26,3919.12,3914.26,3919.12,11900
2018-01-29 21:33,3918.22,3920.01,3918.22,3919.11,6000
2018-01-29 21:34,3918.22,3921.01,3918.13,3921.01,8700
2018-01-29 21:35,3920.11,3920.11,3919.12,3920.1,4300
2018-01-29 21:36,3921,3921.08,3919.12,3919.12,5000
2018-01-29 21:37,3919.12,3920.11,3918.21,3919.19,5700
2018-01-29 21:38,3919.19,3919.2,3918.12,3918.12,2200
2018-01-29 21:39,3918.12,3920,3918.12,3918.21,2800
2018-01-29 21:40,3918.21,3919.11,3915.33,3915.33,9400
2018-01-29 21:41,3915.33,3918.11,3915.33,3917.21,7000
2018-01-29 21:42,3917.13,3918.12,3917.13,3918.11,2200
2018-01-29 21:43,3918.11,3918.11,3916.14,3916.14,8000
2018-01-29 21:44,3915.25,3918.01,3915.25,3917.12,6700
2018-01-29 21:45,3917.21,3917.21,3915.24,3917.03,5700
2018-01-29 21:46,3918.01,3918.11,3916.22,3918.11,5500
2018-01-29 21:47,3918.11,3918.2,3917.21,3918.2,1300
2018-01-29 21:48,3918.2,3919.12,3917.3,3919.12,9100
2018-01-29 21:49,3919.12,3920.02,3918.05,3919.03,2700
2018-01-29 21:50,3918.22,3920.02,3918.22,3920.02,4400
2018-01-29 21:51,3920.02,3921.01,3919.03,3919.03,11600
2018-01-29 21:52,3919.03,3919.11,3918.22,3918.22,2000
2018-01-29 21:53,3918.94,3919.11,3918.04,3918.04,900
2018-01-29 21:54,3918.04,3920.01,3918.04,3920.01,1600
2018-01-29 21:55,3919.11,3920.01,3918.22,3918.22,1100
2018-01-29 21:56,3918.22,3919.13,3918.14,3919.04,1000
2018-01-29 21:57,3918.23,3919.13,3917.15,3917.15,3700
2018-01-29 21:58,3917.13,3918.11,3916.23,3917.21,4100
2018-01-29 21:59,3918.11,3918.11,3912.35,3913.33,24000
2018-01-29 22:00,3913.24,3916.19,3913.24,3915.29,12800
2018-01-29 22:01,3916.1,3916.11,3914.22,3915.12,7600
2018-01-29 22:02,3915.12,3917.19,3915.12,3917.19,4600
2018-01-29 22:03,3916.29,3918.26,3916.29,3918.09,5800
2018-01-29 22:04,3918.18,3918.18,3917.28,3918.17,2000
2018-01-29 22:05,3917.18,3917.27,3915.19,3915.19,7700
2018-01-29 22:06,3915.18,3917.14,3915.18,3916.16,7400
2018-01-29 22:07,3918.04,3918.13,3917.14,3918.09,2900
2018-01-29 22:08,3916.29,3917.19,3915.26,3917.14,5600
2018-01-29 22:09,3916.16,3917.23,3916.16,3916.33,1600
2018-01-29 22:10,3916.33,3917.13,3915.26,3917.04,3100
2018-01-29 22:11,3916.14,3918.02,3916.14,3917.12,3100
2018-01-29 22:12,3917.12,3918.02,3915.16,3916.14,2700
2018-01-29 22:13,3917.04,3917.21,3916.14,3917.21,1600
2018-01-29 22:14,3916.14,3916.22,3915.14,3916.04,3500
2018-01-29 22:15,3914.24,3915.12,3913.16,3914.22,11200
2018-01-29 22:16,3914.13,3917,3914.13,3917,3300
2018-01-29 22:17,3917,3918.07,3916.1,3917,6300
2018-01-29 22:18,3916.1,3916.99,3916.09,3916.99,1800
2018-01-29 22:19,3917.08,3917.08,3916,3916.9,800
2018-01-29 22:20,3916.9,3918.95,3916,3918.95,2800
2018-01-29 22:21,3918.95,3918.95,3916.98,3918.05,3300
2018-01-29 22:22,3917.16,3918.06,3917.08,3918.06,3000
2018-01-29 22:23,3918.06,3918.86,3917.16,3918.06,2100
2018-01-29 22:24,3918.06,3918.95,3917.95,3918.94,6000
2018-01-29 22:25,3918.94,3920.14,3917.14,3920.14,20800
2018-01-29 22:26,3921.05,3922,3919.07,3921.11,19800
2018-01-29 22:27,3921.99,3921.99,3919.03,3919.12,8200
2018-01-29 22:28,3920.01,3920.02,3918.13,3920.02,4400
2018-01-29 22:29,3920.02,3920.11,3918.14,3919.03,2500
2018-01-29 22:30,3918.14,3919.93,3918.12,3918.12,4000
2018-01-29 22:31,3918.03,3919.1,3918.02,3918.03,1200
2018-01-29 22:32,3918.92,3920.79,3918.02,3919,4100
2018-01-29 22:33,3919,3919.99,3919,3919.99,700
2018-01-29 22:34,3919.99,3919.99,3918.02,3918.11,3000
2018-01-29 22:35,3918.11,3919.9,3918.02,3919.09,2000
2018-01-29 22:36,3919.99,3919.99,3915.14,3916.12,8800
2018-01-29 22:37,3916.12,3918.81,3916.03,3918,3500
2018-01-29 22:38,3918,3918,3916.04,3916.12,2400
2018-01-29 22:39,3916.12,3917.02,3916.03,3916.92,3500
2018-01-29 22:40,3915.13,3917.01,3915.04,3917.01,3800
2018-01-29 22:41,3917.01,3917.98,3917.01,3917.98,2000
2018-01-29 22:42,3917.06,3918.05,3917.06,3917.15,1600
2018-01-29 22:43,3916.97,3916.97,3915.09,3915.09,3800
2018-01-29 22:44,3916.07,3916.07,3914.1,3914.99,9500
2018-01-29 22:45,3914.09,3915.98,3914,3915.98,7000
2018-01-29 22:46,3915.98,3915.98,3915.08,3915.88,2300
2018-01-29 22:47,3915.88,3916.96,3915.88,3916.96,700
2018-01-29 22:48,3916.06,3916.06,3914.98,3915.16,1800
2018-01-29 22:49,3915.16,3917.93,3915.16,3917.84,3500
2018-01-29 22:50,3917.93,3917.93,3917.04,3917.93,2700
2018-01-29 22:51,3917.04,3917.93,3915.96,3916.14,1500
2018-01-29 22:52,3916.85,3917.93,3915.96,3916.94,2200
2018-01-29 22:53,3917.84,3918.74,3916.94,3917.84,3900
2018-01-29 22:54,3916.94,3917.84,3915.04,3915.04,5100
2018-01-29 22:55,3916.74,3916.83,3914.87,3916.64,5700
2018-01-29 22:56,3915.75,3915.83,3912.85,3914.72,17900
2018-01-29 22:57,3914.71,3914.71,3913.62,3914.6,8000
2018-01-29 22:58,3913.72,3914.61,3911.81,3913.67,17700
2018-01-29 22:59,3914.57,3920.23,3913.67,3918.26,21400
2018-01-29 23:00,3919.33,3919.33,3919.33,3919.33,700
2018-01-30 09:00,3916.3,3919.46,3916.3,3917.59,11100
2018-01-30 09:01,3917.59,3920.46,3917.51,3919.66,6000
2018-01-30 09:02,3920.55,3920.55,3916.72,3916.72,6500
2018-01-30 09:03,3916.71,3917.7,3915.73,3917.7,6300
2018-01-30 09:04,3915.91,3917.52,3914.64,3917.52,7400
2018-01-30 09:05,3916.54,3917.52,3913.85,3914.83,4400
