,date,open,close,high,low,volume,code
40,2017-03-07,22.977,22.884,23.162,22.665,15657.0,600419
41,2017-03-08,22.927,23.359,23.501,22.568,15076.0,600419
42,2017-03-09,23.386,23.046,23.393,22.853,6869.0,600419
43,2017-03-10,22.861,22.846,23.494,22.661,6541.0,600419
44,2017-03-13,22.896,23.467,23.547,22.896,10099.0,600419
45,2017-03-14,23.459,23.898,24.982,23.227,13212.0,600419
46,2017-03-15,23.783,23.918,24.542,23.783,8295.0,600419
47,2017-03-16,24.049,24.342,24.434,23.898,10968.0,600419
48,2017-03-17,24.357,23.929,24.357,23.902,6411.0,600419
49,2017-03-20,24.191,24.461,24.5,23.894,7830.0,600419
50,2017-03-21,24.484,24.454,24.615,24.261,4131.0,600419
51,2017-03-22,24.469,24.457,24.82,24.122,8686.0,600419
52,2017-03-23,24.303,24.507,24.8,24.303,6236.0,600419
53,2017-03-24,24.434,24.16,24.504,23.864,6636.0,600419
54,2017-03-27,24.172,23.524,24.28,23.49,8784.0,600419
55,2017-03-28,23.517,24.542,24.727,23.374,15067.0,600419
56,2017-03-29,24.561,24.126,24.666,23.975,5971.0,600419
57,2017-03-30,23.127,23.127,24.01,23.066,12087.0,600419
58,2017-03-31,23.127,22.495,23.127,22.021,10273.0,600419
59,2017-04-05,21.944,22.267,22.603,21.944,7629.0,600419
60,2017-04-06,22.337,22.244,22.591,22.183,7640.0,600419
61,2017-04-07,22.302,22.025,22.302,21.789,4670.0,600419
62,2017-04-10,21.967,22.106,22.372,21.697,8904.0,600419
63,2017-04-11,22.144,21.662,22.156,21.516,8011.0,600419
64,2017-04-12,21.762,21.735,21.913,21.458,3435.0,600419
65,2017-04-13,21.681,21.635,21.87,21.427,7189.0,600419
66,2017-04-14,21.496,21.446,21.689,21.388,2995.0,600419
67,2017-04-17,21.215,20.903,21.377,20.81,4374.0,600419
68,2017-04-18,20.949,20.88,21.184,20.783,2682.0,600419
69,2017-04-19,20.621,21.423,21.462,20.463,6533.0,600419
70,2017-04-20,21.361,20.714,21.361,20.617,7264.0,600419
71,2017-04-21,20.64,20.718,21.196,20.64,5188.0,600419
72,2017-04-24,20.721,20.687,21.007,20.378,4578.0,600419
73,2017-04-25,20.752,20.829,21.049,20.621,2180.0,600419
74,2017-04-26,20.81,20.86,21.038,20.721,5034.0,600419
75,2017-04-27,20.93,20.459,20.93,20.39,7252.0,600419
76,2017-04-28,20.49,20.463,20.71,20.347,2739.0,600419
77,2017-05-02,20.463,20.255,20.525,20.232,2996.0,600419
78,2017-05-03,20.263,20.263,20.733,20.197,7861.0,600419
79,2017-05-04,20.232,20.166,20.386,20.039,2660.0,600419
80,2017-05-05,20.286,20.266,20.328,20.097,2917.0,600419
81,2017-05-08,20.274,19.526,20.278,19.152,7883.0,600419
82,2017-05-09,19.407,19.599,19.893,19.272,4105.0,600419
83,2017-05-10,19.677,19.465,19.727,18.69,5779.0,600419
84,2017-05-11,19.222,18.767,20.039,18.713,5212.0,600419
85,2017-05-12,18.697,18.069,18.99,18.057,4611.0,600419
86,2017-05-15,18.173,18.909,18.921,18.065,8053.0,600419
87,2017-05-16,18.986,18.967,19.129,18.358,8744.0,600419
88,2017-05-17,18.971,19.11,19.137,18.836,5472.0,600419
89,2017-05-18,19.11,19.283,19.33,18.844,7579.0,600419
90,2017-05-19,19.094,19.013,19.287,18.747,4331.0,600419
91,2017-05-22,18.994,18.239,18.994,18.119,9028.0,600419
92,2017-05-23,18.273,16.511,18.273,16.511,32237.0,600419
93,2017-05-24,15.999,16.203,16.369,15.659,10255.0,600419
94,2017-05-25,16.099,16.207,16.369,15.567,8331.0,600419
95,2017-05-26,16.191,16.357,16.372,15.86,5408.0,600419
96,2017-05-31,16.319,16.28,16.939,15.925,8474.0,600419
97,2017-06-01,16.295,16.319,16.523,16.106,7984.0,600419
98,2017-06-02,16.685,16.959,16.978,16.376,8295.0,600419
99,2017-06-05,17.051,17.926,18.219,16.719,16989.0,600419
100,2017-06-06,18.613,18.138,18.613,17.845,11340.0,600419
101,2017-06-07,18.196,19.488,19.638,18.196,13214.0,600419
102,2017-06-08,19.584,19.734,20.517,19.465,13000.0,600419
103,2017-06-09,19.734,20.174,20.455,19.646,7024.0,600419
104,2017-06-12,20.039,20.02,20.421,19.461,11195.0,600419
105,2017-06-13,20.0,19.946,20.398,19.85,6829.0,600419
106,2017-06-14,20.232,19.569,20.232,19.384,7958.0,600419
107,2017-06-15,19.653,19.981,20.305,19.472,7718.0,600419
108,2017-06-16,20.224,19.916,20.224,19.846,3169.0,600419
109,2017-06-19,19.846,20.903,20.926,19.846,9206.0,600419
110,2017-06-20,20.926,20.648,21.234,20.617,4495.0,600419
111,2017-06-21,20.66,20.382,20.972,20.186,5734.0,600419
112,2017-06-22,20.309,19.538,20.563,19.465,7245.0,600419
113,2017-06-23,19.538,19.592,19.916,19.226,5898.0,600419
114,2017-06-26,19.492,19.657,19.796,19.48,4118.0,600419
115,2017-06-27,19.738,20.621,20.806,19.731,9547.0,600419
116,2017-06-28,20.617,20.347,20.617,20.27,4667.0,600419
117,2017-06-29,20.459,20.232,20.567,20.216,4759.0,600419
118,2017-06-30,20.155,20.282,20.44,20.108,3317.0,600419
119,2017-07-03,20.286,20.116,20.328,20.043,5003.0,600419
120,2017-07-04,20.116,19.808,20.22,19.561,4855.0,600419
121,2017-07-05,19.808,19.472,19.835,18.713,10523.0,600419
122,2017-07-06,19.465,19.349,19.781,19.156,4921.0,600419
123,2017-07-07,19.538,19.353,19.692,19.291,7506.0,600419
124,2017-07-10,18.805,18.362,19.345,18.154,11601.0,600419
125,2017-07-11,18.239,18.316,18.636,18.239,6525.0,600419
126,2017-07-12,18.316,18.346,18.454,18.073,5008.0,600419
127,2017-07-13,18.362,18.25,18.366,18.158,3555.0,600419
128,2017-07-14,18.142,18.05,18.192,17.976,2688.0,600419
129,2017-07-17,17.911,17.109,17.911,16.847,5324.0,600419
130,2017-07-18,17.032,17.147,17.205,16.723,3891.0,600419
131,2017-07-19,17.147,18.115,18.678,17.063,7378.0,600419
132,2017-07-20,18.2,18.493,19.183,18.2,8600.0,600419
133,2017-07-21,18.628,18.489,18.882,18.242,4424.0,600419
134,2017-07-24,18.497,18.52,18.686,18.304,3591.0,600419
135,2017-07-25,18.474,19.06,19.26,18.447,7940.0,600419
136,2017-07-26,19.071,18.701,19.075,18.539,4608.0,600419
137,2017-07-27,18.759,18.782,19.017,18.373,4657.0,600419
138,2017-07-28,19.029,19.013,19.21,18.817,5398.0,600419
139,2017-07-31,19.033,19.106,19.237,18.94,4883.0,600419
140,2017-08-01,19.075,19.511,20.089,18.983,12895.0,600419
141,2017-08-02,19.519,19.133,19.576,19.006,5258.0,600419
142,2017-08-03,19.133,18.894,19.179,18.832,2619.0,600419
143,2017-08-04,18.886,18.666,18.886,18.616,2359.0,600419
144,2017-08-07,18.69,18.813,18.917,18.466,2803.0,600419
145,2017-08-08,18.813,18.609,18.882,18.535,2268.0,600419
146,2017-08-09,18.601,19.253,19.846,18.42,7583.0,600419
147,2017-08-10,19.26,19.168,19.414,19.075,4815.0,600419
148,2017-08-11,19.064,18.666,19.064,18.539,2642.0,600419
149,2017-08-14,18.666,19.414,19.634,18.589,5705.0,600419
150,2017-08-15,19.615,19.237,19.653,19.191,2195.0,600419
151,2017-08-16,19.075,19.337,19.461,19.075,1887.0,600419
152,2017-08-17,19.414,19.372,19.422,19.237,2134.0,600419
153,2017-08-18,19.345,19.684,20.047,19.145,5206.0,600419
154,2017-08-21,19.538,19.534,19.769,19.503,3244.0,600419
155,2017-08-22,19.653,19.565,19.734,19.461,1862.0,600419
156,2017-08-23,19.457,19.592,19.646,19.457,1489.0,600419
157,2017-08-24,19.65,19.349,19.754,19.276,2198.0,600419
158,2017-08-25,19.345,19.823,19.962,19.345,7668.0,600419
159,2017-08-28,20.228,19.873,20.228,19.773,3402.0,600419
